2019-12-15, 2663356
2019-12-16, 5752708
2019-12-17, 6232213
2019-12-18, 5949993
2019-12-19, 5696036
2019-12-20, 5948918
2019-12-21, 2990058
2019-12-22, 2539794
2019-12-23, 4899061
2019-12-24, 3612426
2019-12-25, 1665379
2019-12-26, 5137701
2019-12-27, 4987830
